Id	Garganega	Glera	Moscatobianco	Passerina	Vermentino
Vitvi13g01113	6.78079	2.17505	2.81288	3.76762	1.08905
Vitvi14g00358	3.63954	3.10557	1.70573	0.36039	1.7914
Vitvi14g01916	133.408	93.8193	76.8836	125.012	50.9717
Vitvi14g01910	988.277	645.772	540.956	363.687	660.145
Vitvi14g01911	6.81011	8.13521	6.53709	2.41645	1.09248
Vitvi14g01918	0.436147	0	0.447396	0	0.702353
Vitvi14g01919	39.5044	66.5304	38.2807	42.9915	29.043
Vitvi14g01867	593.195	453.119	335.329	479.236	441.689
Vitvi05g01970	3.13378	2.10392	3.77499	2.16051	7.65419
Vitvi05g01971	0	0	0.380075	0.28526	12.7162
Vitvi05g01972	26.7014	38.806	24.8362	25.9842	19.5497
Vitvi19g00691	3.02387	2.94942	2.20391	2.312	1.7914
Vitvi19g00690	9.72391	28.92	18.1583	27.8887	12.7844
Vitvi19g00693	58.0907	79.2095	96.7845	129.304	65.6725
Vitvi19g00692	191.731	224.185	199.086	259.973	226.293
Vitvi19g00695	2094.14	3041.96	2590.71	2079.3	2951.09
Vitvi19g00694	23203.4	23200.4	24152.7	20240.6	23984.6
Vitvi10g01622	17.9232	7.24314	12.2021	11.6932	4.90619
Vitvi10g01621	5.65188	4.56031	2.20391	4.06814	0.308803
Vitvi05g00599	36.6371	256.01	99.3085	281.815	59.1852
Vitvi05g00598	0.39951	0	2.0858	0	0
Vitvi05g00596	1.09593	1.08753	5.67537	1.23083	1.00773
Vitvi05g00591	1.0593	0.977941	1.20755	1.00604	0.783674
Vitvi05g00590	2.40072	3.74749	3.62381	2.40179	3.03347
Vitvi05g00592	1.42583	16.5206	16.7207	11.5453	10.6575
Vitvi17g00830	1.0593	10.3103	1.68919	0.735439	1.40128
Vitvi17g00836	0	3.78595	0.447396	0.93091	0.390124
Vitvi19g00038	525.581	523.332	531.215	474.503	375.273
Vitvi05g00629	37.4957	150.852	132.724	50.4174	211.251
Vitvi05g00628	17.1752	15.2679	19.5231	19.4226	15.6069
Vitvi05g00623	610.874	441.672	540.553	621.339	976.259
Vitvi05g00621	174.782	215.619	234.024	169.262	211.206
Vitvi05g00620	1402.27	1315.01	1342.03	1370.72	1622.21
Vitvi05g00627	268.628	286.774	447.406	287.587	304.864
Vitvi05g00626	116.896	122.43	138.645	136.248	144.117
Vitvi05g00625	155.162	135.302	197.854	159.808	208.39
Vitvi05g00624	183.047	163.382	166.896	153.963	150.995
Vitvi09g00079	838.375	713.047	546.121	760.577	661.738
Vitvi09g01130	27.9732	24.1087	0.380075	8.58522	21.3575
Vitvi09g01137	111.842	71.0653	65.9956	66.6191	79.1058
Vitvi03g01529	41.3406	81.9522	97.3934	54.5924	55.4792
Vitvi03g01528	0.39951	2.22163	0.827471	0.375049	1.1738
Vitvi03g01521	65.5021	58.4704	85.8242	14.4712	56.5824
Vitvi03g01522	95.9601	80.5155	60.6845	92.8702	37.1312
Vitvi03g01524	0.436147	0.578905	0.810935	2.02674	0.39355
Vitvi19g01638	537.138	463.41	679.215	557.761	575.221
Vitvi19g01635	203.998	248.885	237.32	300.966	273.043
Vitvi19g01636	64.3697	58.706	53.6677	64.4702	60.5247
Vitvi19g01637	321.763	317.241	356.701	318.004	337.028
Vitvi19g01630	3.78991	17.3579	1.19101	36.353	21.891
Vitvi19g01631	1.30844	0.289452	0.760149	2.62658	1.39785
Vitvi09g00660	10.677	4.99033	5.94465	3.27223	10.1342
Vitvi09g00667	5.51264	5.59379	2.28045	4.7431	59.0785
Vitvi09g00668	54.8547	75.4753	75.8176	51.6238	40.9147
Vitvi03g00699	21.1669	18.2957	2.96406	7.92554	3.97293
Vitvi03g00690	1522.69	1860.45	1947.27	1726.87	1879.06
Vitvi03g00691	0	0	0	7.50221	0
Vitvi03g00692	10.5302	19.2976	0.43086	5.38935	0.39355
Vitvi03g00695	5.17909	5.23321	4.3405	2.52089	2.89073
Vitvi11g01669	122.072	96.6273	154.116	165.19	156.479
Vitvi11g01666	1.09593	0.977941	0	2.25153	1.40128
Vitvi11g01665	43.1258	52.7747	39.6349	29.6919	58.6081
Vitvi11g01664	0	1.37698	1.96769	0.28526	2.18495
Vitvi11g01663	1.0593	3.27733	1.27487	8.58585	4.22717
Vitvi11g01662	7.763	4.67801	3.39492	25.1882	19.0102
Vitvi02g00175	91.0557	160.914	93.1734	139.7	21.783
Vitvi02g00176	1947.93	1919.28	1505.75	2113.85	1177.7
Vitvi02g00170	39.0535	48.9215	161.702	44.0403	54.3799
Vitvi02g00171	893.74	901.248	1137.06	882.104	926.562
Vitvi02g00172	264.93	202.71	194.481	225.488	190.662
Vitvi02g00173	101.377	56.7583	37.1513	75.142	46.947
Vitvi02g00178	3.9328	0.399037	1.20755	0.93091	0.698927
Vitvi02g00179	91.5075	227.435	142.786	116.423	229.006
Vitvi18g01965	2.73061	1.46285	3.06563	3.21236	0
Vitvi18g01964	0	0	0	2.67239	0
Vitvi18g01967	522.435	431.776	512.705	535.891	431.62
Vitvi16g01443	5.56747	2.85458	4.1716	4.14267	5.06541
Vitvi18g01961	1.6017	0	0.43086	0	0.308803
Vitvi18g01962	0.436147	8.17366	2.82941	3.7383	6.16816
Vitvi18g01968	70.0285	50.9705	64.58	70.7355	88.5362
Vitvi14g00355	22.4976	27.5274	22.7019	5.85359	34.6028
Vitvi10g00748	4.48267	25.6331	17.4655	14.6642	6.70445
Vitvi17g00603	4.18942	27.0812	32.9637	13.3149	13.5345
Vitvi14g00352	18.3448	5.65595	6.15583	32.798	8.43444
Vitvi18g00703	39.4929	211.66	26.635	237.27	522.871
Vitvi18g00700	0	0	0	2.25029	0
Vitvi18g00706	1096.85	1497.54	1862.16	2218.08	1449.99
Vitvi18g00707	55.5107	56.554	77.2264	37.0903	75.3024
Vitvi18g00704	7.23879	8.84656	24.8858	0.28526	8.9673
Vitvi18g00708	0.76604	3.55203	8.36092	2.40179	14.6771
Vitvi01g01992	2.55474	83.9775	196.975	5.35884	8.88598
Vitvi01g01993	23.8386	32.1499	53.787	6.22864	7.56602
Vitvi01g01990	6.66341	33.2532	35.4376	4.51832	17.9209
Vitvi01g01991	475.584	504.171	449.047	534.281	515.182
Vitvi01g01996	316.614	287.438	302.674	329.935	277.804
Vitvi01g01997	23.4247	2.17505	3.72538	46.1568	49.6535
Vitvi01g01994	2.52176	4.67801	5.4134	2.61192	4.06796
Vitvi01g01995	1379.99	1205.8	1078.52	1147.51	984.707
Vitvi01g01998	693.307	0.399037	5.44647	1816.1	453.394
Vitvi01g01999	37.9281	1.43914	0.878256	89.9651	39.1432
Vitvi01g00029	644.935	706.54	756.629	617.145	597.937
Vitvi01g00028	133.28	144.739	86.4063	200.574	173.424
Vitvi01g00023	425.284	423.321	432.555	471.393	484.326
Vitvi01g00025	275.623	258.215	163.427	224.348	191.397
Vitvi01g00024	292.056	338.918	282.174	258.686	235.839
Vitvi01g00027	27.4712	90.2837	162.358	30.2477	36.7682
Vitvi01g00026	1133.98	1459.63	1395.1	1094.05	940.056
Vitvi10g01197	4.62556	0.66478	1.62187	2.59726	3.58623
Vitvi04g00288	88.3768	68.78	110.236	88.9512	102.433
Vitvi04g00289	4.43856	0.954233	8.08242	0.36039	1.71008
Vitvi04g00280	108.089	73.5046	91.4398	91.2852	104.004
Vitvi04g00281	207.967	442.873	169.465	173.734	129.277
Vitvi04g00282	2.22485	91.6025	5.94465	3.3327	333.256
Vitvi04g00283	57.7829	73.9692	110.684	115.282	105.121
Vitvi04g00286	35.8974	34.5138	40.2085	9.96754	27.8959
Vitvi04g00287	150.763	206.463	207.382	176.627	175.769
Vitvi17g01449	0	0.375328	2.98177	1.2913	0.390124
Vitvi08g02251	31.7376	24.2403	32.1561	19.334	20.8902
Vitvi08g02250	0	0	0.894793	1.32062	0.308803
Vitvi08g02253	1.52842	0	0.380075	0.36039	0.308803
Vitvi08g02252	1239.27	1081.36	1021.66	1338.77	1099.54
Vitvi08g02257	178.568	353.168	383.298	422.084	433.005
Vitvi08g02256	4.38007	3.85623	0.447396	0.660309	5.29289
Vitvi08g02259	2.55474	30.8253	17.5224	7.02455	10.1479
Vitvi08g02258	71.2163	120.764	128.668	72.9705	67.8842
Vitvi04g01623	2.70876	5.46049	7.15337	5.80961	4.11909
Vitvi04g01624	26.2472	27.166	34.5062	39.4481	32.0424
Vitvi13g02016	224.468	92.4747	72.6369	74.4524	21.3548
Vitvi12g00504	0.436147	0	0	0	1.0959
Vitvi12g00505	128.406	94.8596	158.609	16.1064	222.878
Vitvi12g00502	466.523	335.675	397.981	351.519	264.869
Vitvi19g00698	57.0798	128.251	131.14	69.9035	278.964
Vitvi19g01941	1.96457	3.56678	86.4974	32.2611	29.7761
Vitvi06g00026	406.679	295.375	365.559	352.582	332.68
Vitvi06g00027	200.014	184.738	190.509	170.647	170.883
Vitvi06g00024	7.75934	6.21115	12.1513	8.25538	6.92786
Vitvi06g00022	945.216	927.253	915.502	887.426	771.84
Vitvi06g00020	2096.6	2051.17	1939.02	2446.09	1980
Vitvi06g00021	2.76725	2.01805	19.6224	17.6988	3.57938
Vitvi06g00028	151.247	176.353	181.099	196.93	207.214
Vitvi06g00029	4388.55	5239.67	3304.41	3541	4535.14
Vitvi01g01319	291.041	318.144	100.519	257.153	95.5753
Vitvi15g00817	709.552	495.032	535.396	670.002	481.871
Vitvi15g00816	1161.13	426.937	969.384	695.621	1266.87
Vitvi15g00815	186.796	272.813	292.499	280.443	345.33
Vitvi15g00814	2.18821	0.289452	6.19008	4.57819	1.70666
Vitvi15g00813	279.094	225.795	226.796	231.002	182.665
Vitvi15g00811	332.429	490.374	418.398	652.438	515.515
Vitvi15g00810	4658.99	4766.67	5635.92	4779.57	5098.86
Vitvi15g00819	238.586	335.947	229.31	158.589	286.829
Vitvi15g00818	8.08558	17.7177	19.3389	4.66797	14.7385
Vitvi19g00697	664.256	566.361	1361.15	1390.04	2323.8
Vitvi06g01183	83.2454	96.7554	87.2118	102.986	85.4349
Vitvi13g02010	4.87471	4.70172	0.380075	1.83127	13.1166
Vitvi19g00696	718.209	732.242	916.426	796.233	817.797
Vitvi07g00072	19.4148	18.492	31.339	34.493	26.2194
Vitvi07g00073	142.027	187.681	326.647	109.708	196.203
Vitvi07g00074	105.054	1.06382	9.38304	27.3506	14.7254
Vitvi07g00075	691.711	192.565	203.373	325.639	275.287
Vitvi07g00078	3908.89	4623.18	3887.28	5828.83	3818.41
Vitvi07g00079	955.198	1025.8	953.872	1194.4	978.925
Vitvi12g01297	48.3633	45.883	36.6435	48.1353	39.8785
Vitvi12g01296	101.605	103.94	118.635	111.141	98.2797
Vitvi12g01299	0.729403	9.11231	7.40495	2.25153	2.71439
Vitvi12g01298	1.16555	4.98221	2.13659	0.36039	3.28086
Vitvi17g00373	86.4381	107.984	130.383	104.961	112.918
Vitvi06g01049	6.56081	6.9381	8.8591	10.298	5.29974
Vitvi06g01048	67.3857	59.8401	65.5024	53.9767	54.4516
Vitvi06g01046	204.189	218.948	262.07	206.995	206.978
Vitvi06g01044	14.3276	10.8802	5.82655	11.9784	17.2868
Vitvi06g01043	329.313	313.79	292.267	333.836	391.603
Vitvi17g00375	184.261	206.343	215.47	216.423	193.752
Vitvi12g02019	42.81	42.1306	55.9909	45.7971	41.7649
Vitvi12g02016	368.213	280.652	364.118	360.741	402.575
Vitvi12g02017	403.972	1261.24	541.315	409.569	439.867
Vitvi12g02013	54.3194	47.3883	48.6606	47.1446	50.8486
Vitvi12g02011	0	4.43514	0	1.66635	0.390124
Vitvi14g00881	268.837	259.049	206.814	291.655	236.184
Vitvi14g00883	86.7824	103.268	129.756	99.8197	44.8465
Vitvi14g00887	686.855	657.721	523.876	627.216	487.942
Vitvi14g00888	11.3952	116.418	110.919	54.9277	417.19
Vitvi14g02951	18.8724	26.3679	23.0289	26.4319	42.7266
Vitvi14g02950	290.937	81.9788	93.0456	172.506	96.3689
Vitvi14g02953	160.209	86.536	179.943	126.63	87.1865
Vitvi14g02952	33.0349	12.8043	32.1322	31.1915	26.895
Vitvi14g02955	19.6166	24.0049	44.2424	28.3548	31.9872
Vitvi14g02954	450.758	350.396	465.679	421.44	427.377
Vitvi14g02956	949.999	1288.96	904.437	755.658	896.042
Vitvi14g02958	0.329893	0	2.13659	0.28526	0.702353
Vitvi16g01927	5.09835	13.9302	4.55285	3.13723	8.65849
Vitvi16g01926	59.9785	41.7871	41.7269	47.8819	40.5102
Vitvi16g01923	0.79902	1.95588	1.32565	1.09583	1.4826
Vitvi16g01922	342.552	359.592	376.042	266.834	318.033
Vitvi16g01921	705.043	807.606	751.929	645.707	722.777
Vitvi07g02322	4.19307	7.56442	7.0518	4.09745	7.65419
Vitvi07g02321	10.4203	2.47925	18.9007	6.88895	11.5527
Vitvi08g00062	932.818	1338.12	891.386	1423.59	887.229
Vitvi08g00063	0.729403	1.35327	0.760149	1.59122	2.1781
Vitvi08g00064	777.518	700.679	591.114	686.976	455.15
Vitvi08g00067	207.033	43.798	83.1745	56.8018	280.479
Vitvi05g00913	0.329893	0.977941	1.75651	1.30596	1.39785
Vitvi08g01333	10.6988	32.2431	92.0674	17.7856	125.126
Vitvi08g01332	24.5132	35.9277	28.0799	40.5611	30.2987
Vitvi08g01331	9.18151	9.23001	6.19008	15.206	4.05768
Vitvi08g01337	8.00483	2.75396	11.0288	2.10187	6.6197
Vitvi08g01336	384.609	571.345	361.565	383.067	498.732
Vitvi08g01335	13.1106	5.02879	1.29258	3.39257	0
Vitvi08g01339	111.204	184.167	149.663	126.856	203.932
Vitvi08g01338	159.553	321.478	403.134	349.895	194.956
Vitvi05g00001	46.3106	45.5493	60.2652	54.9871	45.437
Vitvi05g00007	6.87226	0.688489	0.43086	1.96627	4.20726
Vitvi05g00006	23.3731	9.58994	6.63866	8.40687	13.9445
Vitvi19g00035	433.692	427.006	451.502	349.148	480.848
Vitvi19g00034	17.1131	10.0665	7.13684	13.2392	5.5238
Vitvi19g00031	326.997	274.414	217.278	300.902	310.136
Vitvi19g00030	2.76725	2.55038	1.20755	5.13405	2.10363
Vitvi13g00477	3.35376	1.75231	2.54973	2.10187	3.97978
Vitvi13g00476	2.48512	0.868357	1.90037	3.36202	1.4826
Vitvi13g00474	128.72	137.553	151.867	161.498	126.59
Vitvi13g00471	24.3555	30.9208	20.7661	20.9234	28.7245
Vitvi13g00470	285.338	310.647	411.421	373.452	404.751
Vitvi13g00479	1.0593	3.16774	1.27487	0.36039	1.00773
Vitvi13g00478	1.6017	4.02798	2.13659	3.0621	2.49033
Vitvi18g00548	175.628	189.133	100.716	60.7338	116.515
Vitvi18g00549	32.7784	49.1866	1.27487	22.2477	7.18275
Vitvi15g00597	0	0	0.380075	0.660309	0.702353
Vitvi15g00595	635.059	503.952	959.011	878.561	710.636
Vitvi15g00593	97.3856	101.736	119.785	47.4201	204.633
Vitvi02g01238	1.16555	0.578905	3.0987	3.63262	0.780248
Vitvi02g01239	12.5903	8.42382	14.029	21.1806	13.89
Vitvi02g01235	6.7223	2.50296	11.1573	4.96789	1.39785
Vitvi02g01237	3.46367	4.23156	2.8802	8.30119	3.50491
Vitvi02g01231	0.329893	0.399037	0	0	9.96197
Vitvi19g01687	7.03741	9.33147	7.17913	9.20282	25.4903
Vitvi08g02013	5.40639	4.25527	3.29335	2.0414	3.1347
Vitvi08g02017	12.0661	8.88586	6.92448	10.6859	6.08342
Vitvi08g02016	0	0	0	0	7.64391
Vitvi05g01835	815.83	1534.59	737.021	497.562	846.568
Vitvi05g01834	9.18151	5.49083	7.23841	1.75614	5.76776
Vitvi05g01837	0	0	0	0	0.702353
Vitvi05g01836	0.329893	0.399037	1.62187	0.375049	1.8693
Vitvi05g01830	1756.97	1912.32	1873.84	1778.06	1792.18
Vitvi05g01833	241.397	196.915	320.035	78.6977	5.77119
Vitvi05g01832	2.22485	5.94541	7.20416	2.52213	3.33884
Vitvi09g00599	859.385	1161.08	669.755	2427.53	370.027
Vitvi09g00598	10.0501	5.09992	4.50207	9.89058	6.39222
Vitvi07g00617	10.3985	5.41308	1.25833	17.1106	5.84908
Vitvi09g00591	0.329893	0.977941	2.60052	0.945569	2.01888
Vitvi07g00610	412.175	398.071	310.424	350.086	332.167
Vitvi09g00593	3.96943	0.375328	2.51666	1.00604	0.390124
Vitvi09g00592	262.107	293.177	339.082	359.333	284.566
Vitvi09g00595	27950.1	21934.2	15941.7	18406.7	15669.2
Vitvi09g00597	304.987	218.327	199.089	265.231	215.952
Vitvi09g00596	160.114	52.9078	54.0409	88.8529	41.1387
Vitvi01g02153	18.4438	15.0823	8.17549	8.10695	14.4705
Vitvi01g02150	351.707	293.864	558.115	367.822	95.3113
Vitvi11g00305	421.496	128.298	398.457	218.86	185.941
Vitvi11g00304	381.178	11.6783	274.883	256.669	151.175
Vitvi11g00303	862.825	1237.28	1609.98	1139.55	1438.73
Vitvi11g00302	72.3378	57.0217	58.0266	64.0194	70.9705
Vitvi11g00301	508.317	953.388	312.946	303.571	624.983
Vitvi11g00300	347.339	283.152	258.387	289.105	269.132
Vitvi11g00309	1.86197	1.06382	5.4819	4.30758	7.34539
Vitvi11g00308	12382.3	6884.69	9901.83	18728.8	28410
Vitvi14g02586	899.019	305.221	525.045	809.51	1010.86
Vitvi12g00390	2.73061	3.45719	0	2.91184	2.96863
Vitvi03g00247	7463.66	7790.6	12275.6	6543.04	10055.7
Vitvi03g00246	300.873	1313.2	666.761	586.919	963.429
Vitvi03g00245	194.058	274.616	271.244	236.235	321.097
Vitvi03g00244	460.177	556.014	471.55	666.667	673.385
Vitvi03g00243	2842.19	2573.68	2621.57	2562.51	2415.8
Vitvi03g00242	1189.6	1228.76	3875.5	941.093	1880.71
Vitvi03g00241	235.782	322.358	114.617	274.72	217.886
Vitvi03g00240	288.577	354.592	426.05	341.307	341.627
Vitvi03g00249	3411.14	3257.47	3154.58	4356.38	2584.12
Vitvi03g00248	20.8663	32.8867	21.9467	56.4103	11.6817
Vitvi09g01077	4.19307	1.64272	2.91327	2.88252	2.5785
Vitvi09g01078	5.51264	8.84656	7.15337	7.89499	9.354
Vitvi01g01383	2.07082	0.798073	2.48241	0.945569	0.783674
Vitvi19g01849	86.3064	31.8041	30.0568	141.115	58.9914
Vitvi19g01844	14.782	30.0295	8.25935	18.9724	11.3763
Vitvi19g01842	285.348	352.138	271.179	358.491	243.743
Vitvi19g01840	11.4064	7.04768	18.8596	5.6447	5.91049
Vitvi09g00033	9.01677	14.6734	4.56939	4.63866	7.34539
Vitvi09g00030	41.8827	44.7506	7.98084	14.8316	11.0709
Vitvi09g00031	18412.2	21107	17916.6	15960.5	16369.4
Vitvi09g00036	0.79902	0.289452	21.107	1.39575	2.10706
Vitvi06g01203	9.25478	7.06327	5.79347	13.1188	6.77549
Vitvi06g01202	13.8364	10.9661	19.5666	21.676	9.04177
Vitvi06g01204	37.3454	97.4693	37.4091	42.5249	40.5297
Vitvi14g00940	1.20219	0	0.86172	1.36643	0.702353
Vitvi01g01541	2.43735	0.289452	2.18737	0	3.66413
Vitvi10g00532	44.2583	50.8399	28.0822	67.7027	12.1634
Vitvi10g00537	3.68365	1.06382	3.1587	1.03536	0.308803
Vitvi10g00536	5.13498	1.06382	2.50013	2.40179	2.49033
Vitvi12g00098	178.598	236.674	212.764	208.755	255.937
Vitvi12g00099	456.584	232.17	159.179	132.23	109.023
Vitvi12g00095	336.509	466.008	442.963	400.131	364.016
Vitvi12g00096	848.223	1933.1	2276.44	1119.89	1866.31
Vitvi12g00097	3252.64	3993.56	4737.42	2371.19	4103.86
Vitvi12g00092	4418.7	3315.14	4205	2868.34	2507.75
Vitvi12g00093	834.469	866.133	1056.65	719.626	1093.44
Vitvi09g01858	1.74459	3.83252	5.03215	1.87648	8.74324
Vitvi09g01853	28.1015	26.1652	47.3311	146.129	46.8207
Vitvi09g01852	95.7408	94.3843	83.1406	124.016	69.6444
Vitvi09g01857	16.6439	34.7364	38.7401	2.68705	4.45466
Vitvi09g01855	80.6543	55.9194	80.6005	26.7349	29.1342
Vitvi13g00138	56.2509	74.5791	47.6219	48.7853	70.0383
Vitvi13g00139	13.1657	4.63871	5.79347	0.36039	40.4529
Vitvi13g00136	360.384	350.66	318.149	395.218	359.565
Vitvi13g00137	86.1704	95.0956	59.5063	79.3445	75.6633
Vitvi13g00134	908.958	377.261	493.866	410.986	400.028
Vitvi13g00135	172.863	84.8407	80.6383	101.865	110.678
Vitvi13g00132	1493.96	991.715	1482.92	1296.88	1628.28
Vitvi13g00133	616.019	494	575.018	726.023	626.943
Vitvi13g00131	706.133	1148.91	529.794	427.069	472.525
Vitvi17g00655	0	0.688489	0	0.660309	1.5742
Vitvi17g00654	12.931	10.6315	12.4536	9.41168	12.0821
Vitvi14g02812	176.534	156.046	60.3564	59.7875	49.3162
Vitvi14g02814	31.822	1.08753	0.878256	0.660309	12.5024
Vitvi12g01529	268.234	71.6565	94.4669	67.0125	75.1424
Vitvi12g01527	111.424	99.7786	105.607	72.1575	98.7652
Vitvi16g01221	35.1353	48.7083	26.7542	46.1111	38.0603
Vitvi12g01526	0	2.99599	1.72226	1.21617	2.01888
Vitvi04g00742	26.8702	17.4357	12.8287	21.4334	0.308803
Vitvi04g00744	4.25903	5.00592	1.5203	3.48236	9.05204
Vitvi04g00747	4184.25	3113.69	1687.52	1630.75	1162.9
Vitvi04g00749	1021.2	1011.66	928.914	935.009	950.79
Vitvi04g00748	2801.67	3246.15	2839.36	3083.85	2881.47
Vitvi04g01298	130.905	43.9086	105.34	195.81	39.6143
Vitvi04g01292	0	0.375328	0	0	0.702353
Vitvi16g01247	428.888	228.096	393.834	185.46	263.834
Vitvi16g01225	202.107	252.552	163.585	140.083	248.009
Vitvi16g01244	907.373	1065.9	1249.69	967.913	1136.01
Vitvi16g01245	11.8607	1.41544	4.10428	8.88577	1.79826
Vitvi11g00468	282.402	312.098	235.279	248.4	322.337
Vitvi11g00469	5.56747	2.04176	3.36067	12.3681	3.72897
Vitvi11g00466	46.5236	85.0473	100.834	82.5868	50.4848
Vitvi11g00467	4.8492	3.30103	5.32954	2.02674	1.95405
Vitvi11g00464	34.9961	42.7716	51.3553	63.7067	53.0229
Vitvi11g00465	220.368	274.906	271.26	144.251	222.361
Vitvi11g00463	459.874	287.303	377.442	377.539	297.916
Vitvi11g00460	0	9.62177	0.43086	14.1126	6.92508
Vitvi11g00461	433.03	449.97	326.888	313.438	431.616
Vitvi14g00058	37.8331	53.5585	54.648	42.9158	65.0003
Vitvi16g01226	1310.93	2108.79	1683.31	1307.11	1496.9
Vitvi14g00059	13.1621	9.37889	23.437	6.48458	37.172
Vitvi14g00056	2127.6	2472.66	2348.04	2855.52	3497.97
Vitvi14g00057	644.736	899.822	834.831	942.411	856.019
Vitvi14g00055	4.73182	1.66643	9.98893	5.9153	2.40901
Vitvi12g02639	363.766	386.999	390.627	390.169	319.035
Vitvi12g02636	0	1.75231	2.06927	2.34132	23.058
Vitvi12g02634	81.3183	65.1592	61.4747	68.8376	84.2988
Vitvi14g00050	19.162	8.6904	3.39609	10.9565	4.98751
Vitvi14g00051	4429.3	4115.58	3156.06	3426.23	4129.08
Vitvi17g01135	7.95	3.7851	4.30625	6.15351	9.4456
Vitvi07g01268	11.7877	4.83417	6.68827	31.5513	4.45808
Vitvi07g01269	8.92489	3.7319	6.70598	13.5525	2.79913
Vitvi07g01262	746.381	606.457	577.793	671.745	586.095
Vitvi07g01263	253.493	183.862	161.709	256.963	175.214
Vitvi07g01260	92.4163	113.986	109.089	144.419	107.464
Vitvi07g01261	625.8	526.489	344.467	420.369	519.167
Vitvi07g01266	68.3499	59.5556	74.9263	80.397	65.5497
Vitvi07g01267	6.38128	2.3468	5.0664	10.7641	1.47918
Vitvi07g01264	48.4585	32.571	55.8043	70.76	51.7269
Vitvi07g01265	26.5585	22.8716	25.7921	35.2151	22.9966
Vitvi12g00777	74.577	125.788	105.11	101.339	103.506
Vitvi12g00779	16.7868	26.2216	21.5863	28.4446	27.6252
Vitvi01g02045	604.511	3099.39	1913.11	649.522	1281.16
Vitvi01g02047	512.396	339.52	364.059	450.631	291.54
Vitvi09g00480	0.835657	1.06382	5.70844	0	0
Vitvi12g02435	2.99089	7.02481	40.2867	0	20.9441
Vitvi01g02041	996.284	755.312	1298.84	825.69	595.727
Vitvi19g01957	29.9637	6.75907	37.4818	265.948	152.769
Vitvi05g00328	303.388	328.107	267.165	308.667	231.097
Vitvi05g00329	124.886	95.3131	99.4327	116.199	103.181
Vitvi05g00322	468.711	477.255	599.871	479.779	497.92
Vitvi05g00323	725.255	778.425	608.419	690.104	584.481
Vitvi05g00320	634.244	528.05	520.622	549.513	417.434
Vitvi05g00321	1212.5	932.088	1286.88	1013.66	802.036
Vitvi05g00326	340.277	579.88	421.831	464.442	611.075
Vitvi05g00325	36.3925	35.1074	42.6051	32.3637	37.8335
Vitvi07g00135	291.139	375.97	304.946	286.696	193.166
Vitvi07g00134	313.978	394.819	318.527	330.297	331.18
Vitvi07g00137	36.158	29.2494	34.2804	57.5965	31.1421
Vitvi07g00136	330.105	358.651	328.678	265.999	257.715
Vitvi07g00131	170.879	79.5425	204.634	191.299	86.5966
Vitvi07g00130	337.65	429.299	305.556	355.608	364.209
Vitvi07g00133	40.9808	65.9468	32.1688	54.9126	49.6648
Vitvi07g00132	533.509	883.199	872.313	857.557	706.98
Vitvi07g00139	6670.18	6431.12	8812.38	9941.26	7321.91
Vitvi07g00138	105.765	203.433	144.88	178.788	145.593
Vitvi19g00242	197.8	312.609	120.87	141.715	245.255
Vitvi19g00243	641.638	1193	644.917	915.733	626.395
Vitvi19g00246	198.328	173.711	241.986	197.58	265.42
Vitvi19g00245	1015.34	954.393	936.175	946.226	817.549
Vitvi05g00490	603.575	569.404	482.819	432.065	562.402
Vitvi05g00492	336.113	197.649	255.79	155.328	203.036
Vitvi05g00493	0.329893	0.688489	0	0	0
Vitvi05g00496	2190.2	2596.72	2299.61	2383.37	2325.85
Vitvi05g00497	405.805	364.519	353.813	374.041	392.572
Vitvi05g00498	14.6575	42.6016	27.9133	23.0717	28.0517
Vitvi05g00499	2696.37	2614.93	2768.29	2087.16	3532.27
Vitvi12g01552	3.02752	9.08944	7.10259	6.60369	8.09202
Vitvi12g01553	13.5027	25.8211	19.739	9.53325	18.0255
Vitvi12g01550	4.6622	3.67636	6.22433	0.945569	8.66192
Vitvi12g01551	5.43937	6.96181	7.25494	4.02232	3.42359
Vitvi14g00438	12.9751	11.5302	30.4288	17.7435	9.1982
Vitvi14g00439	997.428	906.891	1560	866.254	963.786
Vitvi14g00434	46.0029	44.0679	28.0052	9.15574	53.7115
Vitvi14g00437	1083.35	2159.32	1527.88	994.808	1996.94
Vitvi14g00430	787.924	764.105	999.07	835.854	914.244
Vitvi14g00431	770.578	975.087	964.027	976.061	975.604
Vitvi14g00432	211.402	167.876	97.2546	153.599	156.724
Vitvi14g00433	2177.44	4822.11	3996.39	3369.26	5375.38
Vitvi15g00748	7.24992	5.23321	5.31183	1.96627	6.94841
Vitvi16g01888	0.39951	22.2233	29.8045	0	40.3071
Vitvi16g01889	1.2718	39.0799	58.7853	0	67.2463
Vitvi16g01880	137.276	663.895	660.987	220.671	262.464
Vitvi08g00744	0.39951	1.77601	0.878256	0.750098	0.783674
Vitvi08g00740	780.265	404.759	635.885	831.15	376.56
Vitvi15g01403	322.988	246.455	294.958	283.135	265.111
Vitvi07g02519	3.02752	2.73025	0.810935	1.03536	1.4826
Vitvi15g01402	47.2451	28.458	26.3484	66.4065	33.128
Vitvi07g02514	4.92248	15.0658	22.1341	9.24736	22.0702
Vitvi07g02510	962.997	976.404	916.987	1266.32	715.014
Vitvi07g02513	81.168	90.245	49.8173	77.3203	88.197
Vitvi07g02512	238.218	285.553	202.27	110.645	234.796
